close,high,low,open,timestamp,volume
4899.63,5080,4130.64,4133.93,1554163200,30686.17351442
4978.23,5345,4800.5,4899.01,1554249600,29321.27268405
4907.94,5077.35,4778.59,4972.83,1554336000,15898.11514808
5039.73,5067.62,4883.83,4911.14,1554422400,13023.74651610
5041.39,5240,4900,5041,1554508800,10049.84478829
5190.85,5253.49,5028.3,5041.92,1554595200,10872.51935616
5287.88,5347.37,5127.68,5192.92,1554681600,13344.98151487
5192.6,5288.95,5136.01,5287.97,1554768000,9410.35350033
5323.47,5466.06,5161,5184.03,1554854400,10723.93474696
5040.2,5344.31,4966.87,5323.47,1554940800,15052.95606333
5076.35,5122.48,4912,5037.82,1555027200,8057.03847684
5063.63,5122.01,5033.73,5075.74,1555113600,4520.43702971
5162.72,5185.26,5012.73,5064,1555200000,3443.44728316
5027.31,5192.01,4948.57,5160.54,1555286400,7423.01375858
5202.43,5231.96,5014.77,5027.33,1555372800,7675.40412015
5233.72,5275.07,5170.01,5201.47,1555459200,6741.07720986
5281.58,5325,5218.23,5227.6,1555545600,6375.89568714
5289.91,5357.96,5180.37,5283,1555632000,5285.60637017
5318.89,5362.97,5253.82,5289.91,1555718400,3665.56962108
5295.65,5346.91,5212.8,5318.94,1555804800,4631.03916752
5386.8,5439.12,5249,5295.96,1555891200,7127.11186779
5531.32,5627,5363.24,5388.22,1555977600,10132.40317154
5440.95,5623.3,5372,5531.29,1556064000,10521.03763127
5132.55,5510,4991.42,5440.95,1556150400,9893.93590864
5155.19,5291.48,5046.31,5132.5,1556236800,15033.10177930
5168.91,5218.31,5113,5154.11,1556323200,4041.33355341
5160.98,5213.23,5099,5171.51,1556409600,3957.25435637
5149.11,5191.96,5071.58,5152.98,1556496000,5753.61513714
5269,5287.4,5127.05,5150.21,1556582400,5055.27283570
5318.42,5357.96,5263.03,5267.86,1556668800,4209.28441353
5385,5422.94,5304.99,5322.28,1556755200,5908.52172325
5658.22,5796.56,5363.1,5385,1556841600,12700.58899257
5764.65,5846.13,5510,5659.82,1556928000,8525.45570755
5709.32,5782.55,5624.25,5766.46,1557014400,5162.56182988
5685.46,5755.79,5562.44,5714.4,1557100800,6826.98087533
5751.54,5970,5686.88,5686.88,1557187200,10741.56186069
5940.89,5986,5658.66,5751.54,1557273600,6320.41354540
6156.7,6172,5932.83,5945.32,1557360000,9081.24077807
6342.84,6426.8,6105,6151.66,1557446400,13821.71360689
7217.47,7445,6338.93,6338.93,1557532800,22331.43531269
6974.35,7585,6762.57,7214.4,1557619200,27398.21436403
7810.05,8167.5,6863.75,6968.84,1557705600,27299.34473923
7986,8335.56,7618.99,7810.72,1557792000,18881.44115957
8208.69,8300,7838,7991.72,1557878400,16613.07123458
7880,8390.95,7654.93,8203.97,1557964800,17078.70375960
7351.71,7942.09,6178,7879.28,1558051200,27307.57969969
7260.12,7493.85,7205.57,7352.39,1558137600,7564.89968988
8200,8299.99,7247.86,7257.82,1558224000,15595.26745165
8005.64,8199.97,7581.03,8193.45,1558310400,13426.78750889
7955.16,8117.48,7676.27,8007.67,1558396800,7518.55567690
7624.95,8049.22,7505.69,7949.18,1558483200,8396.82203697
7880.22,7980,7468.31,7622.9,1558569600,8370.35625318
7999.02,8188.87,7795.95,7880.4,1558656000,9358.97181211
8064.64,8158.45,7939.76,7999.02,1558742400,3361.65325124
8733.26,8802.29,7888.91,8066.15,1558828800,8526.81164447
8770.73,8939.18,8653.68,8733.27,1558915200,8948.02467376
8717.96,8817.41,8540.94,8774.45,1559001600,6144.01124571
8663.41,8762.39,8421.12,8715.35,1559088000,7584.25785894
8277.76,9096.79,8000,8663.07,1559174400,15259.58792555
8547.2,8589.99,8109.74,8277.76,1559260800,9957.91006545
8556.27,8624.72,8457.33,8545.8,1559347200,5167.05130706
8734.49,8833.97,8546.01,8560.1,1559433600,4263.03616530
8103.64,8745.96,8049.22,8735.84,1559520000,9955.03261894
7665.53,8103.63,7432.84,8103.63,1559606400,15485.70215021
7785.94,7924.48,7570.9,7673.41,1559692800,9193.71188764
7806.07,7878.62,7449.68,7784.62,1559779200,8738.66635896
8001.25,8134.99,7758.93,7801.97,1559865600,9012.09615945
7932.27,8061.12,7777.67,8002.68,1559952000,4870.11556741
7632.99,7966.58,7511.41,7933.17,1560038400,3895.84810538
8021.1,8090,7523.16,7629.98,1560124800,7150.59429755
7919.1,8057.32,7713.34,8017.99,1560211200,5552.68803771
8176.27,8266,7821.73,7915.7,1560297600,8577.16249687
8238,8335.56,8049.22,8171.12,1560384000,7237.80039095
8697.54,8737.37,8174.92,8235.44,1560470400,8678.25030630
8857.19,8911.98,8623.52,8694.74,1560556800,5275.75306910
8974.19,9391.85,8805,8857.19,1560643200,15018.85335613
9333.48,9477.7,8973.02,8973.02,1560729600,12760.96069746
9078.84,9361.87,8918,9333.48,1560816000,11327.45394298
9278.27,9325.85,9036.19,9076.51,1560902400,4687.25984305
9534.99,9600,9211.08,9280.17,1560988800,7870.31583938
10222.12,10229.49,9534.97,9534.99,1561075200,12553.09963424
10661.3,11200,10085.5,10222.13,1561161600,13709.30032222
10831.95,11247.62,10483.33,10665.66,1561248000,7270.64581160
11029.63,11099,10551.51,10827.23,1561334400,8247.39381098
11751.01,11796.37,11000.02,11030,1561420800,12133.57175867
12920.54,13880,11647.07,11760,1561507200,37487.80242579
11153.74,13355.61,10300,12927.44,1561593600,36106.96055323
12354.43,12447.46,10739.1,11153.73,1561680000,18718.10158772
11858.62,12386.76,11317.03,12354.45,1561766400,12265.99736052
10760.1,12200.06,10651.3,11867.35,1561852800,12642.61772277
10577.43,11200.41,9950,10759.24,1561939200,22917.43710404
10828.9,10942.63,9614.08,10581.78,1562025600,20285.24655295
11967.43,12009,10830.1,10830.1,1562112000,19389.85475767
11146.34,12061.04,11052.74,11970,1562198400,11185.29420376
10997.84,11440,10769.15,11144.82,1562284800,11893.43794970
11240,11735,10982.89,10996.82,1562371200,7892.17866812
11469.96,11627,11083.76,11233.21,1562457600,6683.05546715
12286.14,12398,11332.19,11478.43,1562544000,11901.90089462
12567.23,12883.48,12030.43,12299.94,1562630400,15115.55238390
12098.95,13200,11550,12574.88,1562716800,19838.38994897
11349.24,12104.97,10966.81,12101.44,1562803200,18468.68600043
11808.91,11942.39,11083.52,11352.74,1562889600,9176.67942993
11378.79,11846.61,10810,11811.08,1562976000,9391.35341435
10191.87,11467.3,10090,11382.03,1563062400,12170.40823763
10850,11080.37,9855,10191.87,1563148800,16048.02718406
9412.81,11042.11,9366,10848.27,1563235200,20761.02748001
9699.35,9993,9049.54,9427.45,1563321600,16992.78525932
10648.6,10797,9280.33,9712.15,1563408000,18289.54217585
10535.43,10776.99,10102.58,10638.44,1563494400,13787.45646718
10750.11,11120,10359.17,10533.71,1563580800,9964.67388282
10600.24,10839.09,10325,10757.15,1563667200,5628.16176664
10328.83,10686.89,10052.25,10605.03,1563753600,9371.30644231
9847.02,10327.33,9801.88,10315.87,1563840000,9040.84882621
9763.67,9911.5,9514.96,9841.42,1563926400,9433.34520017
9883.96,10187,9734.19,9781.52,1564012800,6377.95751785
9846.94,9897.46,9650,9886.08,1564099200,5570.10914746
9481.37,10235,9299,9846.94,1564185600,9614.10207519
9533.19,9634.5,9111,9467.84,1564272000,3860.83481690
9495.39,9725.17,9360,9538.73,1564358400,5068.65430930
9593.62,9775,9373.48,9508.21,1564444800,5533.97118529
10085.34,10143.2,9574.09,9592.26,1564531200,7917.50847720
10407.71,10499,9878.09,10096.01,1564617600,7681.73235986
10529.51,10670,10318.47,10416.79,1564704000,9286.86172741
10821.52,10919,10502.8,10529.51,1564790400,6996.11722818
10986.96,11085.99,10564.96,10812.58,1564876800,7556.32923024
11800,11959.36,10986.55,10986.55,1564963200,17260.45577332
11470,12325,11200,11800,1565049600,16420.57916354
11971.57,12145.42,11388.01,11471.58,1565136000,15480.45524249
11983.43,12061.1,11450.93,11973.46,1565222400,10144.46210884
11859.32,12040,11650,11985.6,1565308800,7336.91484905
11273.2,11976.68,11200,11859.32,1565395200,7447.24834124
11528.73,11589.73,11080.37,11273.03,1565481600,4361.39069182
11385.11,11551.57,11194.04,11527.44,1565568000,3417.70935664
10862.28,11446.94,10738.58,11380.61,1565654400,9003.17888634
10022.99,10862.25,9888.57,10862.25,1565740800,12678.94119470
10301.44,10444.66,9467.57,10022.5,1565827200,15083.17326332
10354.34,10540,9736.96,10294.9,1565913600,11080.39966131
10210.89,10472.93,9974.51,10351.18,1566000000,3907.52839849
10318.99,10515,10065.41,10221.94,1566086400,3398.41986671
10927.3,10940,10267.56,10318.99,1566172800,8044.02134828
10772.22,10955.48,10549.74,10927.3,1566259200,5883.59995275
10134.75,10807.54,9853.45,10778.75,1566345600,9812.62171129
10112.01,10238.29,9755.53,10123.56,1566432000,6710.30664788
10401.6,10479,10051,10112.45,1566518400,5557.29144342
10149.7,10432,9885.48,10401.87,1566604800,5106.55673687
10136.75,10355.89,9907.86,10149.38,1566691200,3953.39528117
10360.97,10650,10136.75,10136.75,1566777600,7166.67534085
10167.29,10375.53,10019.1,10355.11,1566864000,4781.33502180
9711.78,10280.71,9555,10171.39,1566950400,9303.15591906
9490,9720.2,9320,9720.2,1567036800,7717.10637568
9579.75,9700,9350.1,9490.56,1567123200,5317.30970010
9594.15,9682.73,9443.19,9569.3,1567209600,1572.15542709
9767.53,9832,9538.75,9593.5,1567296000,1799.36720121
10384.48,10471,9753.24,9767.56,1567382400,6144.79883515
10617.61,10783,10286,10384.07,1567468800,11443.53849727
10586.26,10834.15,10378.7,10617.72,1567555200,10088.72363010
10573.66,10664.13,10461.97,10586.26,1567641600,4555.62463429
10311.09,10949,10204.18,10573.04,1567728000,10701.50994422
10484.39,10580,10297.58,10309.04,1567814400,3148.50895336
10400.18,10594.88,10229.49,10497.57,1567900800,3130.86103548
10307.45,10542.93,10060,10387.33,1567987200,6059.76274364
10096,10390.09,9910,10317.62,1568073600,4658.92141056
10154.46,10243.01,9855.11,10093.39,1568160000,4614.34849343
10420.34,10465,10027.52,10163.81,1568246400,4719.04668642
10368.65,10458.13,10153.87,10423.99,1568332800,3755.41742244
10355.37,10441.47,10217.01,10365.81,1568419200,2656.15453049
10305.74,10383.2,10258.49,10362.52,1568505600,2297.72276878
10269.98,10378.07,10060.95,10320.36,1568592000,5496.03749388
10195.73,10280.53,10130.59,10257.2,1568678400,5078.59865576
10152.09,10263.65,10080,10182.96,1568764800,3952.00683587
10271.53,10380.07,9600,10161.59,1568851200,7455.91141166
10169.02,10308.04,10055,10284.72,1568937600,4463.38202069
9985.28,10180.43,9913.35,10169.02,1569024000,4148.89981496
10020.58,10093.24,9842.35,9973,1569110400,3213.95409570
9682.19,10048.06,9606,10022.38,1569196800,5447.96313246
8536.82,9782,7998,9685.69,1569283200,28154.41355726
8432.16,8746.83,8216,8536.71,1569369600,17435.86789130
8055.03,8467.89,7733.99,8443.44,1569456000,16662.32021152
8187.72,8294.04,7866,8055.25,1569542400,10165.85293694
8218.07,8356.4,8009.84,8199.96,1569628800,6315.48953894
8047.6,8244.07,7902.66,8218.07,1569715200,5366.57071770
8298.45,8368.5,7714.7,8060.13,1569801600,9518.99210777
8319.01,8531.25,8195.42,8304.47,1569888000,10224.59198253
8373.42,8393.39,8170.91,8326.41,1569974400,4952.53411520
8239.92,8419.23,8029.14,8377.68,1570060800,8701.12039607
8152.07,8244.93,7986.65,8243.39,1570147200,6278.78141904
8145.17,8195,8016.26,8157.89,1570233600,4445.10406787
7854.12,8176.46,7772.71,8150.73,1570320000,6454.53572694
8205.53,8313.7,7763.54,7863.75,1570406400,9363.32718459
8178.54,8344.12,8109.74,8211.04,1570492800,3577.72287319
8586.34,8707.8,8110,8185.85,1570579200,11634.19484623
8582.11,8666.84,8450.61,8586.57,1570665600,7435.43199033
8265.55,8820,8222.88,8589.08,1570752000,7824.58718752
8303.43,8427.76,8254.68,8265.16,1570838400,1828.83312447
8282.96,8474.48,8132.91,8303.43,1570924800,4445.28381368
8362.99,8416.67,8215.41,8278.39,1571011200,4294.60738920
8155.13,8420.85,8086,8353.33,1571097600,5044.66127938
7995.89,8179.1,7912.66,8162.45,1571184000,8644.40011646
8073.32,8130.71,7936.71,7995.73,1571270400,5395.88599206
7955.08,8120.77,7811.62,8069.26,1571356800,5611.09353737
7960.49,8096.76,7875,7950.48,1571443200,3461.12529207
8235.74,8314.77,7874.68,7965.39,1571529600,6358.92499072
8213.65,8352,8156,8236.49,1571616000,4919.73416831
8025.9,8314.77,7989.15,8206.53,1571702400,5678.93483059
7470.77,8052.04,7293.55,8021.57,1571788800,13306.18266092
7435,7512,7356,7470.77,1571875200,4997.42309350
8662.66,8784.29,7393.14,7427,1571961600,19113.79549622
9252.75,10350,8642.46,8677.09,1572048000,38751.80025476
9557.08,9819.92,9092.66,9262.72,1572134400,17783.02515594
9216.44,9950,9177.84,9547.32,1572220800,14722.01859796
9426.94,9573.35,9051.48,9216.39,1572307200,9059.61157854
9159.94,9437.06,8985.25,9426.94,1572393600,8814.43804818
9150.07,9438.61,8961.53,9169.55,1572480000,10113.15940929
9250.45,9303.53,9054.6,9158.08,1572566400,6640.55238456
9304.75,9396.91,9201.19,9250.7,1572652800,2701.13696278
9207,9384.32,9067,9304.75,1572739200,2539.21833111
9410.76,9586.5,9122.33,9207,1572825600,4962.44231548
9320.14,9485,9165.2,9410.76,1572912000,4979.57899177
9344.78,9448.19,9254.68,9319.1,1572998400,4670.23465673
9199.36,9373.48,9080,9346.02,1573084800,3975.97661681
8767.37,9253.39,8661,9209.3,1573171200,9699.74677043
8812.21,8876.94,8720,8760.38,1573257600,2271.51792167
9024.49,9142.33,8750.85,8806.85,1573344000,2663.27825012
8720.36,9075.32,8593,9029.88,1573430400,6392.97505953
8813.91,8872.47,8549,8720.36,1573516800,4721.90610684
8755.24,8839.46,8700,8817,1573603200,3185.82098874
8636.9,8791.78,8555,8765.53,1573689600,3412.80581524
8463.49,8799.03,8363,8632.07,1573776000,5213.70141434
8484.63,8539.53,8423,8459.38,1573862400,1180.57339029
8499.31,8631.6,8375,8485.61,1573948800,2074.00770126
8170.65,8508.4,8010.7,8499.53,1574035200,4825.65562506
8121.63,8197.77,7989.15,8176.9,1574121600,4412.39464174
8088.44,8231.04,8027.28,8124.08,1574208000,2996.00619203
7611.51,8116.92,7394.09,8085.54,1574294400,9374.99957046
7285.85,7714.7,6785,7612.23,1574380800,20120.14646602
7320.39,7356.49,7102.16,7276.21,1574467200,5550.47222776
6908.36,7349.68,6861.96,7330.98,1574553600,6047.01776023
7122.14,7380,6515,6900.9,1574640000,18716.60131311
7159.22,7344.91,7018.78,7127.12,1574726400,7643.84956815
7527.84,7676.27,6847.72,7168.74,1574812800,15156.99193450
7436.72,7659.92,7372.19,7517.82,1574899200,6925.58489749
7753.69,7870.35,7411.17,7429.32,1574985600,7658.87160206
7550.67,7815,7452.08,7753.69,1575072000,5446.27351349
7412.66,7560.2,7233.87,7560.2,1575158400,5477.97290774
7309.64,7431.07,7140.08,7411.75,1575244800,4324.30016255
7300.43,7415,7238.04,7317.94,1575331200,2552.20229834
7197.78,7772.71,7087.09,7299.2,1575417600,7737.39153487
7390.42,7500,7150.06,7199.58,1575504000,4641.75678879
7541.79,7618.99,7305.56,7397.35,1575590400,4167.24016320
7502.65,7638.88,7486.7,7535.46,1575676800,2034.57371900
7524.26,7580,7382.69,7505.86,1575763200,1798.77041268
7340.52,7666,7268.03,7516.8,1575849600,6582.47031165
7216.07,7400,7150.23,7332.05,1575936000,4090.62092926
7207.42,7271,7122.28,7224.5,1576022400,3419.93896517
7188.42,7296.19,7072.2,7208.95,1576108800,4376.88899274
7257.47,7302.35,7179.65,7185.15,1576195200,3178.07849595
7059.03,7269,7007.48,7255.94,1576281600,2012.34890643
7115.08,7225.23,7007,7066.35,1576368000,1848.34572822
6882.19,7147.91,6820,7115.08,1576454400,5923.05547919
6612.3,6938.77,6550,6882.08,1576540800,7107.25638535
7286.91,7449.68,6425,6619.53,1576627200,12873.63439214
7149.57,7372.12,7000,7286.91,1576713600,5936.55634536
7194.11,7218.11,7072.61,7157.53,1576800000,3201.66392251
7147.4,7194.13,7109.73,7194.13,1576886400,1689.08199513
7509.7,7530,7124.52,7147.4,1576972800,3796.22608082
7316.17,7692.98,7247.86,7521.88,1577059200,6710.76736040
7251.52,7431.1,7156,7317.47,1577145600,4194.58980335
7195.79,7266.81,7110.73,7247.45,1577232000,1504.52751296
7188.3,7432,7150,7195.8,1577318400,3116.74715162
7246,7255.37,7052,7195.17,1577404800,4024.57086599
7296.24,7349.65,7231,7247.7,1577491200,1579.70272647
7385.54,7524.46,7274.43,7297.43,1577577600,2583.85134193
7220.24,7384.9,7199,7372.79,1577664000,3722.91334933
7168.36,7302.35,7112.55,7222.74,1577750400,2638.69130899
7178.68,7237.35,7150,7160.69,1577836800,1119.10969318
6950.56,7184.94,6900,7174.7,1577923200,3972.70795427
7338.91,7402.31,6853.53,6945.7,1578009600,8072.72908749
7344.48,7396.1,7256.03,7332.58,1578096000,3256.73735349
7356.7,7495,7310,7356.05,1578182400,2707.27385549
7762.74,7817,7342.46,7352.12,1578268800,6728.28277831
8159.01,8220,7697.03,7768.17,1578355200,12158.32281238
8044.44,8463.57,7872.09,8151.79,1578441600,11913.23248192
7806.78,8048.94,7737.97,8048.94,1578528000,5957.24423978
8200,8200,7667,7812.7,1578614400,8999.98825687
8016.22,8286,8000,8200,1578700800,3788.32731360
8180.76,8190,7960,8008.1,1578787200,2056.08675369
8105.01,8196.81,8039,8180.75,1578873600,4011.43909644
8813.04,8895,8105.01,8105.01,1578960000,17009.43193382
8809.17,8903.2,8555,8813.2,1579046400,8606.88339936
8710.15,8852.35,8573.91,8810.62,1579132800,6713.25847640
8892.63,9015.22,8661.52,8715.39,1579219200,9363.15892644
8908.53,9000.1,8798.9,8898.03,1579305600,3678.00926615
8696.6,9188.1,8461.38,8901.02,1579392000,8785.44992700
8625.17,8740.54,8507.93,8698.97,1579478400,4420.19825219
8717.89,8778.66,8480,8629.66,1579564800,3394.68916005
8655.93,8792.98,8567.68,8728.47,1579651200,3143.81212331
8378.44,8665.95,8280,8661.63,1579737600,8611.01078760
8422.13,8530.7,8212.9,8382.08,1579824000,6430.43023326
8329.5,8437.47,8252.72,8435.83,1579910400,2812.78995216
8590.48,8600,8276.22,8320,1579996800,6340.58577579
8894.54,9004.35,8546.55,8600,1580083200,9619.77474260
9400,9413.24,8876,8894.57,1580169600,9565.55935515
9289.18,9443.96,9215.5,9386.57,1580256000,6481.91594603
9500,9570,9166.07,9280.83,1580342400,7945.15877894
9327.85,9529.35,9195.93,9510.84,1580428800,5009.62230695
9377.17,9464.16,9280.33,9339.26,1580515200,1669.00246242
9329.39,9474.28,9135,9379.6,1580601600,3015.79158859
9288.09,9615,9211.07,9309.69,1580688000,4758.13350441
9159.37,9348.6,9075,9281,1580774400,4867.22545881
9618.42,9775,9142.52,9168.49,1580860800,8063.96793828
9754.63,9859.57,9521,9617.84,1580947200,7554.48867469
9803.42,9878,9706.94,9754.63,1581033600,4013.49096731
9902,9948.97,9658.58,9803.71,1581120000,3268.73554695
10173.97,10178.54,9885.04,9907.7,1581206400,4830.33787739
9850.01,10199.85,9731.2,10173.51,1581292800,7560.66789084
10268.98,10383.9,9706.94,9851.99,1581379200,8127.59636283
10348.78,10495,10247.35,10270.98,1581465600,6553.40942709
10228.67,10500.5,10068,10348.78,1581552000,9347.45128374
10364.04,10398,10093.26,10229.19,1581638400,6190.37749036
9899.78,10408.04,9739,10364.04,1581724800,5762.30634481
9912.89,10051.24,9598.49,9909.71,1581811200,4133.47675014
9697.15,9973.45,9467.57,9925.96,1581897600,5913.20492551
10185.17,10288,9602.6,9725.57,1581984000,6754.35394103
9595.72,10300,9312,10190.3,1582070400,9936.82068140
9612.76,9706.27,9396.91,9589.1,1582156800,6608.49107920
9696.13,9773.2,9562.6,9610.4,1582243200,4271.47074293
9668.13,9722.39,9568.51,9696.13,1582329600,2096.56353593
9965.21,10024.08,9664.08,9664.08,1582416000,3329.22433648
9652.58,10027.66,9480,9969.79,1582502400,5877.00770771
9305.4,9682.73,9234.21,9664.87,1582588800,6280.00295543
8779.36,9369.99,8627.78,9305.4,1582675200,11564.19794381
8816.5,8974.75,8520,8778.37,1582761600,9273.90366360
8703.84,8900.94,8421.49,8816.5,1582848000,6546.98122765
8527.74,8805.06,8525,8710,1582934400,2338.06785643
8528.95,8756.11,8410,8525,1583020800,4156.57173933
8917.34,8980.34,8486.72,8516,1583107200,6186.86088929
8755.45,8921.8,8660.04,8917.34,1583193600,4629.97228611
8753.28,8850,8663.76,8755.45,1583280000,3353.23252230
9066.65,9169,8757.79,8757.79,1583366400,6448.68567336
9153.79,9187.85,8990.01,9059,1583452800,4136.42339429
8893.93,9219.13,8859.49,9154.1,1583539200,2805.59157140
8033.7,8901.12,7995.48,8901.12,1583625600,9068.89040196
7936.25,8191.13,7636,8035.79,1583712000,12177.39425093
7885.92,8158.42,7733.99,7937.2,1583798400,8274.95375730
7934.57,7988.78,7591.99,7893.63,1583884800,7289.61145281
4841.67,7969.9,4776.59,7956.29,1583971200,58513.38918903
5622.74,5990.35,3850,4841.67,1584057600,54419.64133553
5169.37,5663.01,5051,5623.16,1584144000,15370.86814960
5343.64,5965.77,5092.34,5167.38,1584230400,16589.30386378
5033.42,5353.04,4435.89,5353.04,1584316800,34905.46359769
5324.99,5569.9,4936,5051.41,1584403200,17517.84242049
5406.92,5452.43,5006.87,5340.95,1584489600,22559.23112903
6181.18,6433.98,5266.38,5413,1584576000,24783.73487365
6210.14,7139,5670,6192.94,1584662400,30082.50248252
6187.78,6461.91,5866.44,6207.66,1584748800,11796.72656887
5813.15,6419,5705,6199.17,1584835200,10813.38456907
6493.51,6629.79,5686.34,5816.57,1584921600,19053.80456405
6768.64,6893,6400.01,6494.7,1585008000,19719.09402414
6692.22,6989.04,6457.17,6768.64,1585094400,16675.73512097
6760.72,6798.89,6528.07,6695.47,1585180800,7393.70723365
6376.03,6872.67,6210,6765.15,1585267200,10816.28556504
6253.08,6376.03,6030.51,6376.03,1585353600,11613.49398164
5870.9,6278.24,5869,6275.11,1585440000,9298.93905110
6407.77,6630,5856,5878.47,1585526400,14974.44416300
6421.14,6527.24,6337.42,6408.95,1585612800,6342.29832651
6652.07,6710.21,6137.71,6428.74,1585699200,11319.14793815
6801.99,7236.39,6575.13,6669.95,1585785600,17212.82067331
6742.57,7047.96,6610,6789.63,1585872000,10570.10640235
6879.61,7014,6655.54,6737.36,1585958400,6018.51563233
6775.2,6914.01,6678.51,6887.22,1586044800,3981.97692417
7352.43,7376.59,6773.75,6780.57,1586131200,13683.03789416
7202.73,7469,7077,7335.85,1586217600,11669.01426524
7367.36,7428.95,7152,7204.78,1586304000,8720.21050049
7293.93,7376.59,7107.38,7370.85,1586390400,8324.92177270
6877.03,7306.1,6750.15,7299.12,1586476800,10727.86685616
6883.18,6955.59,6771.24,6866.03,1586563200,3326.67476213
6908.24,7201.76,6790.74,6882.75,1586649600,7264.51928043
6864.22,6914.01,6542.91,6908.21,1586736000,10837.57453223
6879.75,6991,6766.96,6864.66,1586822400,7275.68657382
6619,6940,6598.55,6868.88,1586908800,8109.73234254
7111.67,7224.18,6472.67,6619,1586995200,15726.69637377
7024.19,7158.22,6995.39,7121.35,1587081600,8539.61835086
7262.26,7306.15,7020.13,7020.13,1587168000,5102.50261952
7126.4,7276.21,7057.46,7265.94,1587254400,4662.19209244
6841,7220,6757.75,7124.27,1587340800,11365.00931766
6854.98,6950.98,6774.48,6833,1587427200,5570.95619043
7137.79,7171.26,6819.59,6850.6,1587513600,6273.40631495
7484.58,7756.69,7031.07,7138.29,1587600000,14779.54814354
7505.53,7612.91,7391.57,7494.2,1587686400,7357.10670681
7547.56,7723.77,7432.8,7518.81,1587772800,3800.82773036
7701.73,7718,7485,7565,1587859200,5247.54081807
7786.41,7813.68,7637.03,7708.87,1587945600,6878.02253788
7767.79,7798.42,7650,7794.22,1588032000,7248.95596950
8790.32,8970,7717.14,7762.07,1588118400,26396.09715679
8627.32,9485.26,8407,8789.79,1588204800,24057.73933525
8832.44,9075,8616.17,8629.72,1588291200,11379.68574201
8983.79,9022,8760,8836,1588377600,5524.26706572
8915.98,9207.82,8723.78,8982.56,1588464000,9218.27490900
8882.87,8974.34,8528.42,8924.14,1588550400,10018.97499887
9034.85,9120,8760.1,8889.24,1588636800,9592.13446226
9154.32,9417.95,8921.03,9040,1588723200,15110.94181329
10000,10074,9030.03,9163.63,1588809600,25012.90031203
9801.35,10048.38,9725,10008.19,1588896000,19203.48379461
9546.56,9914,9515.4,9809.04,1588982400,11278.63371513
8731.17,9565.2,8109,9527.31,1589068800,31639.42874341
8571.98,9182.97,8181,8740.88,1589155200,34465.18657226
8825.46,8984.87,8534.97,8574.19,1589241600,14010.26120550
9315.5,9418.46,8804.47,8816.99,1589328000,12762.85161682
9793.5,9945.34,9254.85,9323.73,1589414400,19936.18545561
9306.21,9844.66,9112,9809.91,1589500800,17324.14460144
9389.07,9590,9216.08,9307.43,1589587200,6170.09609719
9665.7,9894.88,9326.53,9377.79,1589673600,9515.79358021
9721.91,9966.12,9451.2,9672.95,1589760000,12362.32763823
9787.65,9903.89,9455.05,9730,1589846400,12149.68534917
9516.51,9843.87,9100,9776.3,1589932800,12351.42817701
9062.47,9573.29,8800,9505.61,1590019200,16879.82890788
9171.96,9272.97,8924.91,9062.25,1590105600,7261.28419694
9183.46,9316.12,9084.83,9171.96,1590192000,3477.27850858
8718.77,9310.91,8669,9183.93,1590278400,8855.47763284
8903.56,8984.16,8630,8710.12,1590364800,8919.92378955
8840.91,9012,8690,8903.22,1590451200,5923.00523696
9210,9230.21,8810.99,8835.79,1590537600,6867.67101935
9577.38,9625.01,9105.79,9209.99,1590624000,11523.40889483
9421.04,9610,9330,9581.49,1590710400,7226.77389995
9705.1,9758.27,9326.28,9428.52,1590796800,6781.84196225
9446.19,9711.7,9373.96,9705.1,1590883200,5697.99838373
10203.64,10429.26,9416.5,9444.61,1590969600,12109.14149664
9525.73,10241.26,9135.68,10203.64,1591056000,22725.11942099
9668.99,9699.95,9380.99,9522.52,1591142400,6928.76322878
9791.92,9888,9430,9668,1591228800,8938.76888870
9619.99,9856.48,9592.74,9791,1591315200,7157.37095675
9669.85,9744.39,9525.76,9616.17,1591401600,4047.26924742
9750.04,9829.31,9356,9673.08,1591488000,6762.65158822
9783,9813.67,9645,9759.04,1591574400,5379.07801648
9776.84,9897.46,9566.81,9786.64,1591660800,6922.79788471
9894.32,10011.4,9578,9782.3,1591747200,7107.20140335
9264.26,9981.24,9078.91,9894.32,1591833600,16389.44455357
9463.07,9555,9230,9265.95,1591920000,6934.13533535
9473.46,9500,9345.71,9465.92,1592006400,2938.68222067
9329.99,9479.59,9235.01,9478.93,1592092800,3477.25235863
9435.15,9505.4,8900,9329.99,1592179200,11765.11353390
9530.3,9596.31,9374.9,9435.41,1592265600,6864.21822439
9461.29,9566.53,9230.32,9530.62,1592352000,5902.36636044
9374.78,9478.69,9250,9459.82,1592438400,3997.01284654
9304.32,9429.99,9225.15,9374.83,1592524800,5305.90771910
9355.46,9400,9138,9287.6,1592611200,3071.79384829
9283.03,9421.26,9271.52,9355.93,1592697600,1435.21189641
9683.12,9798.76,9267.2,9287.89,1592784000,6615.64540882
9622.81,9725.3,9571,9688.26,1592870400,4866.11470545
9286.06,9666.35,9193.99,9617.88,1592956800,10072.57541802
9239.48,9343.49,8989,9286.3,1593043200,8701.24617460
9158.26,9289.71,9024.61,9237.98,1593129600,7912.38375487
9009.3,9189,8830.63,9158.13,1593216000,4399.67602419
9118.01,9191.72,8933.06,9008.33,1593302400,3231.85728086
9188.88,9240.36,9014.92,9118.8,1593388800,4942.72533003
