close,realized_absolute_vol,datetime
11273.2,4.942273250068292,2019-08-10
11528.73,2.266703331795753,2019-08-11
11385.11,1.2457573384058693,2019-08-12
10862.28,4.5922261620660665,2019-08-13
10022.99,7.726646707689369,2019-08-14
10301.44,2.7781131179418592,2019-08-15
10354.34,0.5135204398608315,2019-08-16
10210.89,1.3854094032067783,2019-08-17
10318.99,1.0586736317794077,2019-08-18
10927.3,5.8950536825793955,2019-08-19
10772.22,1.4191977890238205,2019-08-20
10134.75,5.917721695249441,2019-08-21
10112.01,0.22437652630799754,2019-08-22
10401.6,2.8638223261250744,2019-08-23
10149.7,2.421742808798643,2019-08-24
10136.75,0.12758997802891442,2019-08-25
10360.97,2.2119515623843866,2019-08-26
10167.29,1.869323046008226,2019-08-27
9711.78,4.480151544806927,2019-08-28
9490.0,2.283618450994572,2019-08-29
9579.75,0.9457323498419389,2019-08-30
9594.15,0.15031707508024358,2019-08-31
9767.53,1.8071428943679329,2019-09-01
10384.48,6.31633585973116,2019-09-02
10617.61,2.244984823505857,2019-09-03
10586.26,0.2952641884567277,2019-09-04
10573.66,0.11902220425344139,2019-09-05
10311.09,2.483246103998045,2019-09-06
10484.39,1.6807146480148971,2019-09-07
10400.18,0.8031940818683694,2019-09-08
10307.45,0.8916191835141273,2019-09-09
10096.0,2.0514288209013936,2019-09-10
10154.46,0.5790412044373923,2019-09-11
10420.34,2.6183568599413563,2019-09-12
10368.65,0.49604907325481234,2019-09-13
10355.37,0.12807839014721142,2019-09-14
10305.74,0.47926824439880966,2019-09-15
10269.98,0.34699109428338204,2019-09-16
10195.73,0.722980960040818,2019-09-17
10152.09,0.42802231914732364,2019-09-18
10271.53,1.1765065124521208,2019-09-19
10169.02,0.9980012714756246,2019-09-20
9985.28,1.8068604447626198,2019-09-21
10020.58,0.35352038200230007,2019-09-22
9682.19,3.3769502364134554,2019-09-23
8536.82,11.829658372744191,2019-09-24
8432.16,1.2259834458264303,2019-09-25
8055.03,4.472519496783744,2019-09-26
8187.72,1.6472936786082797,2019-09-27
8218.07,0.3706770627231934,2019-09-28
8047.6,2.0743313211009315,2019-09-29
8298.45,3.1170783836174802,2019-09-30
8319.01,0.24775711126776073,2019-10-01
8373.42,0.6540441711213216,2019-10-02
8239.92,1.5943306319281727,2019-10-03
8152.07,1.0661511276808557,2019-10-04
8145.17,0.08464107889161449,2019-10-05
7854.12,3.573283307776267,2019-10-06
8205.53,4.474212260571531,2019-10-07
8178.54,0.3289245179775187,2019-10-08
8586.34,4.986220034382667,2019-10-09
8582.11,0.04926429654543803,2019-10-10
8265.55,3.688603385414558,2019-10-11
8303.43,0.4582877122514657,2019-10-12
8282.96,0.24652462897864091,2019-10-13
8362.99,0.9662004887141875,2019-10-14
8155.13,2.4854746926637445,2019-10-15
7995.89,1.9526359481700446,2019-10-16
8073.32,0.9683725013725725,2019-10-17
7955.08,1.4645771504164307,2019-10-18
7960.49,0.06800685851053483,2019-10-19
8235.74,3.4577017243913377,2019-10-20
8213.65,0.2682211920240336,2019-10-21
8025.9,2.2858290772068446,2019-10-22
7470.77,6.916732079891343,2019-10-23
7435.0,0.4787993740939747,2019-10-24
8662.66,16.511903160726295,2019-10-25
9252.75,6.811879953732458,2019-10-26
9557.08,3.289076220583069,2019-10-27
9216.44,3.5642685841282002,2019-10-28
9426.94,2.2839621372243513,2019-10-29
9159.94,2.832308256974161,2019-10-30
9150.07,0.10775179750086572,2019-10-31
9250.45,1.0970407876661166,2019-11-01
9304.75,0.586998470344678,2019-11-02
9207.0,1.0505387033504394,2019-11-03
9410.76,2.213098729227764,2019-11-04
9320.14,0.9629402938763798,2019-11-05
9344.78,0.2643737111245243,2019-11-06
9199.36,1.5561629059218094,2019-11-07
8767.37,4.6958701474885185,2019-11-08
8812.21,0.5114418577064539,2019-11-09
9024.49,2.408930336430937,2019-11-10
8720.36,3.37005193645291,2019-11-11
8813.91,1.07277681196647,2019-11-12
8755.24,0.6656523608704885,2019-11-13
8636.9,1.351647698977985,2019-11-14
8463.49,2.007780569417266,2019-11-15
8484.63,0.24977875557245793,2019-11-16
8499.31,0.17301874094686856,2019-11-17
8170.65,3.8669021367616887,2019-11-18
8121.63,0.5999522681793924,2019-11-19
8088.44,0.4086618080360778,2019-11-20
7611.51,5.896439857376693,2019-11-21
7285.85,4.2785202936079685,2019-11-22
7320.39,0.4740696006643008,2019-11-23
6908.36,5.6285252561680545,2019-11-24
7122.14,3.094511577277395,2019-11-25
7159.22,0.5206300353545413,2019-11-26
7527.84,5.148884934392292,2019-11-27
7436.72,1.2104401793874457,2019-11-28
7753.69,4.26222850934282,2019-11-29
7550.67,2.6183662230499225,2019-11-30
7412.66,1.8277848190955268,2019-12-01
7309.64,1.3897845038083432,2019-12-02
7300.43,0.12599799716538757,2019-12-03
7197.78,1.4060815595793748,2019-12-04
7390.42,2.6763807729605564,2019-12-05
7541.79,2.0481921189864702,2019-12-06
7502.65,0.5189749383104054,2019-12-07
7524.26,0.2880315621813703,2019-12-08
7340.52,2.4419677150975616,2019-12-09
7216.07,1.6953839782467826,2019-12-10
7207.42,0.11987134271147087,2019-12-11
7188.42,0.26361721670167687,2019-12-12
7257.47,0.9605726988684605,2019-12-13
7059.03,2.7342861906422002,2019-12-14
7115.08,0.7940184416272515,2019-12-15
6882.19,3.2731887765141123,2019-12-16
6612.3,3.9215714765212732,2019-12-17
7286.91,10.202350165600468,2019-12-18
7149.57,1.8847495028757064,2019-12-19
7194.11,0.6229745285380794,2019-12-20
7147.4,0.6492811480502805,2019-12-21
7509.7,5.068976131180572,2019-12-22
7316.17,2.577066993355257,2019-12-23
7251.52,0.8836590729849038,2019-12-24
7195.79,0.7685285291911278,2019-12-25
7188.3,0.1040886407190841,2019-12-26
7246.0,0.8026932654452349,2019-12-27
7296.24,0.6933480540988102,2019-12-28
7385.54,1.2239180728704124,2019-12-29
7220.24,2.2381572640592315,2019-12-30
7168.36,0.7185356719444245,2019-12-31
7178.68,0.1439659838512661,2020-01-01
6950.56,3.1777429833897024,2020-01-02
7338.91,5.587319582882523,2020-01-03
7344.48,0.07589682936566478,2020-01-04
7356.7,0.16638346077598762,2020-01-05
7762.74,5.519322522326586,2020-01-06
8159.01,5.104769707603249,2020-01-07
8044.44,1.404214481904062,2020-01-08
7806.78,2.954338648805882,2020-01-09
8200.0,5.036903819500489,2020-01-10
8016.22,2.241219512195119,2020-01-11
8180.76,2.0525883770654993,2020-01-12
8105.01,0.9259530899329645,2020-01-13
8813.04,8.735707913993945,2020-01-14
8809.17,0.04391220282672948,2020-01-15
8710.15,1.124055955328373,2020-01-16
8892.63,2.0950270661239996,2020-01-17
8908.53,0.17879974765622159,2020-01-18
8696.6,2.378955899570415,2020-01-19
8625.17,0.8213554722535276,2020-01-20
8717.89,1.0749933044797881,2020-01-21
8655.93,0.7107224339834424,2020-01-22
8378.44,3.205779159489503,2020-01-23
8422.13,0.5214574550870889,2020-01-24
8329.5,1.0998405391510129,2020-01-25
8590.48,3.133201272585384,2020-01-26
8894.54,3.53949953902461,2020-01-27
9400.0,5.682812152174245,2020-01-28
9289.18,1.1789361702127628,2020-01-29
9500.0,2.2695221752619683,2020-01-30
9327.85,1.8121052631578909,2020-01-31
9377.17,0.528739205711924,2020-02-01
9329.39,0.509535392874403,2020-02-02
9288.09,0.44268703527239484,2020-02-03
9159.37,1.3858608174554654,2020-02-04
9618.42,5.0118075806523725,2020-02-05
9754.63,1.4161369538863882,2020-02-06
9803.42,0.5001727384841954,2020-02-07
9902.0,1.0055674448304768,2020-02-08
10173.97,2.746616845081795,2020-02-09
9850.01,3.18420439612068,2020-02-10
10268.98,4.253498219798755,2020-02-11
10348.78,0.7770976280020129,2020-02-12
10228.67,1.1606198991572008,2020-02-13
10364.04,1.3234369668783996,2020-02-14
9899.78,4.479527288586306,2020-02-15
9912.89,0.13242718525056882,2020-02-16
9697.15,2.176358256774763,2020-02-17
10185.17,5.032612674858082,2020-02-18
9595.72,5.787335901118987,2020-02-19
9612.76,0.17757917071361892,2020-02-20
9696.13,0.8672847340409932,2020-02-21
9668.13,0.2887750061106854,2020-02-22
9965.21,3.0727762245646257,2020-02-23
9652.58,3.137214368789009,2020-02-24
9305.4,3.596758586823422,2020-02-25
8779.36,5.653061663120329,2020-02-26
8816.5,0.42303767017185095,2020-02-27
8703.84,1.2778313389667084,2020-02-28
8527.74,2.023244912590309,2020-02-29
8528.95,0.014188987938198701,2020-03-01
8917.34,4.553784463503707,2020-03-02
8755.45,1.815451692993644,2020-03-03
8753.28,0.024784562758054386,2020-03-04
9066.65,3.580029428968329,2020-03-05
9153.79,0.9611047079130797,2020-03-06
8893.93,2.838824137324546,2020-03-07
8033.7,9.672102209034707,2020-03-08
7936.25,1.2130151735812866,2020-03-09
7885.92,0.6341786108048503,2020-03-10
7934.57,0.6169223121715619,2020-03-11
4841.67,38.98005815059921,2020-03-12
5622.74,16.13224362668252,2020-03-13
5169.37,8.063150705883606,2020-03-14
5343.64,3.3712038410870266,2020-03-15
5033.42,5.8054060528029625,2020-03-16
5324.99,5.792681715414165,2020-03-17
5406.92,1.5385944386750077,2020-03-18
6181.18,14.319797592714526,2020-03-19
6210.14,0.46851895592750953,2020-03-20
6187.78,0.3600562950271746,2020-03-21
5813.15,6.054352287896469,2020-03-22
6493.51,11.703809466468277,2020-03-23
6768.64,4.2369997120201575,2020-03-24
6692.22,1.1290303517397893,2020-03-25
6760.72,1.0235766307742422,2020-03-26
6376.03,5.69007442994238,2020-03-27
6253.08,1.9283158956278408,2020-03-28
5870.9,6.1118680714144125,2020-03-29
6407.77,9.144594525541242,2020-03-30
6421.14,0.20865293229937856,2020-03-31
6652.07,3.5964018850235218,2020-04-01
6801.99,2.2537345518011698,2020-04-02
6742.57,0.8735678823403161,2020-04-03
6879.61,2.0324594331241643,2020-04-04
6775.2,1.517673240198207,2020-04-05
7352.43,8.519748494509393,2020-04-06
7202.73,2.036061546998757,2020-04-07
7367.36,2.285661131265508,2020-04-08
7293.93,0.9966935238674285,2020-04-09
6877.03,5.715711557418299,2020-04-10
6883.18,0.0894281397638304,2020-04-11
6908.24,0.3640759067756399,2020-04-12
6864.22,0.6372100563964125,2020-04-13
6879.75,0.22624566228937512,2020-04-14
6619.0,3.7901086522039313,2020-04-15
7111.67,7.443269376038677,2020-04-16
7024.19,1.230090822549422,2020-04-17
7262.26,3.3892875904552784,2020-04-18
7126.4,1.8707675021274448,2020-04-19
6841.0,4.004827121688366,2020-04-20
6854.98,0.20435608829117913,2020-04-21
7137.79,4.125613787348765,2020-04-22
7484.58,4.858506624599491,2020-04-23
7505.53,0.2799088258793388,2020-04-24
7547.56,0.5599871028428459,2020-04-25
7701.73,2.0426468951555092,2020-04-26
7786.41,1.0994932307416683,2020-04-27
7767.79,0.23913459476189786,2020-04-28
8790.32,13.16371838064623,2020-04-29
8627.32,1.8543124709908172,2020-04-30
8832.44,2.377563368462058,2020-05-01
8983.79,1.7135695232574504,2020-05-02
8915.98,0.7548039301898342,2020-05-03
8882.87,0.3713557006632896,2020-05-04
9034.85,1.7109335158569197,2020-05-05
9154.32,1.3223241116343862,2020-05-06
10000.0,9.238042803834695,2020-05-07
9801.35,1.9864999999999962,2020-05-08
9546.56,2.5995398593051045,2020-05-09
8731.17,8.541191801025704,2020-05-10
8571.98,1.8232378936614508,2020-05-11
8825.46,2.9570764280831217,2020-05-12
9315.5,5.552571763964722,2020-05-13
9793.5,5.13123289141753,2020-05-14
9306.21,4.975647112881002,2020-05-15
9389.07,0.89037320241001,2020-05-16
9665.7,2.9462981956679526,2020-05-17
9721.91,0.5815409127119517,2020-05-18
9787.65,0.6762045729697126,2020-05-19
9516.51,2.770225743666758,2020-05-20
9062.47,4.77107679180709,2020-05-21
9171.96,1.2081695166990873,2020-05-22
9183.46,0.1253821429661708,2020-05-23
8718.77,5.060075396419201,2020-05-24
8903.56,2.119450335311048,2020-05-25
8840.91,0.7036511238201308,2020-05-26
9210.0,4.174796485882111,2020-05-27
9577.38,3.988925081433216,2020-05-28
9421.04,1.632387980846519,2020-05-29
9705.1,3.0151660538539216,2020-05-30
9446.19,2.6677726143986136,2020-05-31
10203.64,8.01857680186402,2020-06-01
9525.73,6.64380554390394,2020-06-02
9668.99,1.5039267331742578,2020-06-03
9791.92,1.2713840845838118,2020-06-04
9619.99,1.7558354234920248,2020-06-05
9669.85,0.5182957570642026,2020-06-06
9750.04,0.8292786341049809,2020-06-07
9783.0,0.33804989517990824,2020-06-08
9776.84,0.06296637023407804,2020-06-09
9894.32,1.2016152458258453,2020-06-10
9264.26,6.36789592412616,2020-06-11
9463.07,2.145988994263972,2020-06-12
9473.46,0.10979523558421757,2020-06-13
9329.99,1.5144413973352857,2020-06-14
9435.15,1.127118035496285,2020-06-15
9530.3,1.0084630345039522,2020-06-16
9461.29,0.7241115180004659,2020-06-17
9374.78,0.9143573445058784,2020-06-18
9304.32,0.7515909706681217,2020-06-19
9355.46,0.5496371577933629,2020-06-20
9283.03,0.7742003065589343,2020-06-21
9683.12,4.309907433241087,2020-06-22
9622.81,0.6228364411470818,2020-06-23
9286.06,3.499497548013522,2020-06-24
9239.48,0.5016120938266598,2020-06-25
9158.26,0.8790537995644707,2020-06-26
9009.3,1.6265098392052744,2020-06-27
9118.01,1.206642025462588,2020-06-28
9188.88,0.7772529312865305,2020-06-29
9132.96,0.6085616527803179,2020-06-30
9233.38,1.099533995550184,2020-07-01
9092.92,1.521219748347833,2020-07-02
9063.08,0.32816740936904915,2020-07-03
9138.52,0.8323881064715364,2020-07-04
9076.82,0.6751640309371838,2020-07-05
9348.22,2.9900339546228705,2020-07-06
9257.16,0.9740891848929475,2020-07-07
9437.16,1.9444408436280676,2020-07-08
9234.9,2.1432295309182026,2020-07-09
9283.53,0.5265893512653198,2020-07-10
9238.3,0.4872069137494183,2020-07-11
9306.17,0.7346589740536766,2020-07-12
9233.1,0.7851780055597491,2020-07-13
9251.59,0.20025776824684866,2020-07-14
9190.07,0.6649667786834526,2020-07-15
9132.87,0.6224109283171827,2020-07-16
9156.5,0.2587357533831008,2020-07-17
9177.43,0.22858078960301745,2020-07-18
9211.99,0.3765760131104186,2020-07-19
9162.43,0.5379945049875162,2020-07-20
9391.25,2.49737242194483,2020-07-21
9539.51,1.5787035804605374,2020-07-22
9617.2,0.8144024168956321,2020-07-23
9547.91,0.7204799733810348,2020-07-24
9710.98,1.7079130406549674,2020-07-25
9944.65,2.406245301710024,2020-07-26
11046.19,11.076709587567194,2020-07-27
10939.27,0.9679355506287695,2020-07-28
11111.17,1.5714028449795976,2020-07-29
11112.12,0.008549954685246716,2020-07-30
11356.74,2.2013801146855774,2020-07-31
11817.49,4.057062149877518,2020-08-01
11071.66,6.311238680972016,2020-08-02
11236.39,1.487852770045319,2020-08-03
11192.42,0.39131785208593994,2020-08-04
11755.24,5.0285818437835585,2020-08-05
11770.08,0.12624157397041783,2020-08-06
11600.85,1.4377982137759435,2020-08-07
11776.9,1.5175612131869585,2020-08-08
11683.03,0.7970688381492498,2020-08-09
11895.12,1.8153681022816868,2020-08-10
11392.64,4.224253307238611,2020-08-11
11565.35,1.5159787371496067,2020-08-12
11793.26,1.97062778039575,2020-08-13
11779.77,0.1143873704132681,2020-08-14
11852.2,0.6148676926629323,2020-08-15
11914.02,0.5215909282664797,2020-08-16
12298.38,3.2261151147975142,2020-08-17
11958.1,2.766868481865082,2020-08-18
11757.55,1.677105894749175,2020-08-19
11859.37,0.86599674251865,2020-08-20
11531.74,2.762625670672228,2020-08-21
11667.7,1.1790068107675074,2020-08-22
11644.65,0.19755393093755488,2020-08-23
11761.8,1.006041400986716,2020-08-24
11328.88,3.680729140097605,2020-08-25
11469.3,1.2394870454978788,2020-08-26
11330.0,1.214546659342761,2020-08-27
11536.58,1.8233009708737857,2020-08-28
11471.71,0.5622983587857129,2020-08-29
11708.97,2.0682182516817478,2020-08-30
11655.0,0.46092867263302706,2020-08-31
11923.96,2.3076791076791006,2020-09-01
11398.44,4.407260675144823,2020-09-02
10160.0,10.864995560796043,2020-09-03
10456.32,2.9165354330708633,2020-09-04
10167.19,2.765121954951639,2020-09-05
10260.17,0.914510302256568,2020-09-06
10377.14,1.1400395899872942,2020-09-07
10123.96,2.439785914037975,2020-09-08
10232.8,1.075073390254408,2020-09-09
10342.59,1.072922367289509,2020-09-10
10393.04,0.48778884205987794,2020-09-11
10443.33,0.4838815207100045,2020-09-12
10334.78,1.0394194189018184,2020-09-13
10675.15,3.2934421439062946,2020-09-14
10783.83,1.0180653199252498,2020-09-15
10951.54,1.5551988486465471,2020-09-16
10940.47,0.10108167435814075,2020-09-17
10931.2,0.08473127754108022,2020-09-18
11077.22,1.3358094262294955,2020-09-19
10923.5,1.387712801587396,2020-09-20
10411.29,4.6890648601638585,2020-09-21
10534.31,1.1816018956344372,2020-09-22
10233.42,2.856285793753928,2020-09-23
10744.02,4.989534290589074,2020-09-24
10689.81,0.5045597457934827,2020-09-25
10729.09,0.36745274237802783,2020-09-26
10780.66,0.48065586177392217,2020-09-27
10689.48,0.8457738208977956,2020-09-28
10836.42,1.3746225260723677,2020-09-29
10778.22,0.5370777433875831,2020-09-30
10622.71,1.442817088535957,2020-10-01
10578.54,0.4158072657542027,2020-10-02
10553.66,0.2351931362929196,2020-10-03
10669.63,1.0988604901048484,2020-10-04
10795.0,1.1750173155020447,2020-10-05
10606.33,1.7477535896248269,2020-10-06
10669.14,0.592193529712912,2020-10-07
10925.2,2.400005998609085,2020-10-08
11052.0,1.1606194852268084,2020-10-09
11301.2,2.2547955121245087,2020-10-10
11372.93,0.6347113580858631,2020-10-11
11535.98,1.4336674893804786,2020-10-12
11427.98,0.9362013457027492,2020-10-13
11428.84,0.0075253894389085575,2020-10-14
11511.11,0.7198455836287886,2020-10-15
11321.86,1.6440638652571296,2020-10-16
11365.8,0.388098775289561,2020-10-17
11519.97,1.3564377342553984,2020-10-18
11764.14,2.119536769627005,2020-10-19
11921.11,1.334309180271581,2020-10-20
12802.67,7.394948960289767,2020-10-21
12983.26,1.4105651399278443,2020-10-22
12941.59,0.3209517486363215,2020-10-23
13122.73,1.3996734558891095,2020-10-24
13039.09,0.6373673770625428,2020-10-25
13066.73,0.21197798312611857,2020-10-26
13647.9,4.447708034068203,2020-10-27
13274.73,2.734266810278505,2020-10-28
13468.44,1.4592387189796023,2020-10-29
13562.13,0.6956262195176182,2020-10-30
13816.08,1.8724934800064645,2020-10-31
13762.0,0.39142795930538854,2020-11-01
13563.72,1.4407789565470184,2020-11-02
14041.58,3.523074790691644,2020-11-03
14160.59,0.8475541926193507,2020-11-04
15605.04,10.200493058551944,2020-11-05
15598.09,0.04453689320886539,2020-11-06
14838.97,4.866749711022316,2020-11-07
15489.15,4.381570958092107,2020-11-08
15332.04,1.0143229292762919,2020-11-09
15313.65,0.11994489970024365,2020-11-10
15707.89,2.5744352260891414,2020-11-11
16300.0,3.7695069165877824,2020-11-12
16335.58,0.21828220858895658,2020-11-13
16086.34,1.5257493152982617,2020-11-14
15975.49,0.68909397662862,2020-11-15
16724.62,4.6892458384688,2020-11-16
17680.63,5.716183686086752,2020-11-17
17785.95,0.5956801313075365,2020-11-18
17825.47,0.2221978584219591,2020-11-19
18687.65,4.836786912210451,2020-11-20
18725.0,0.19986461647129813,2020-11-21
18435.2,1.5476635514018653,2020-11-22
18383.35,0.281255424405497,2020-11-23
19160.85,4.229370598938713,2020-11-24
18732.43,2.2359133336986527,2020-11-25
17160.09,8.393678769919333,2020-11-26
17154.39,0.033216609003803174,2020-11-27
17741.79,3.424196371890819,2020-11-28
18192.03,2.537737173081171,2020-11-29
19700.19,8.290223795805087,2020-11-30
18771.43,4.714472296967687,2020-12-01
19226.55,2.4245355841297065,2020-12-02
19448.4,1.1538731597712653,2020-12-03
18673.76,3.983052590444473,2020-12-04
19162.16,2.615434706240208,2020-12-05
19380.58,1.139850622268063,2020-12-06
19173.5,1.0684922742250322,2020-12-07
18316.43,4.4700758859884715,2020-12-08
18556.64,1.3114455164024819,2020-12-09
18250.3,1.6508376516438328,2020-12-10
18040.02,1.1522002378043037,2020-12-11
18815.63,4.299385477399696,2020-12-12
19162.36,1.8427764576578065,2020-12-13
19274.33,0.5843225990953158,2020-12-14
19434.87,0.8329212999881045,2020-12-15
21365.7,9.93487478948921,2020-12-16
22814.24,6.779745105472794,2020-12-17
23136.14,1.4109608735596617,2020-12-18
23842.99,3.055176879116405,2020-12-19
23470.85,1.560794178918009,2020-12-20
22732.01,3.1479047414132855,2020-12-21
23835.1,4.8525845272811345,2020-12-22
23247.71,2.464390751454785,2020-12-23
23726.28,2.058568349312684,2020-12-24
24705.15,4.125678361715375,2020-12-25
26466.28,7.128594645246021,2020-12-26
26259.6,0.780918209888206,2020-12-27
27037.91,2.9639065332297574,2020-12-28
27370.0,1.2282384252333118,2020-12-29
28881.3,5.5217391304347805,2020-12-30
28992.79,0.3860283297497052,2020-12-31
29402.64,1.4136273190679425,2021-01-01
32216.53,9.570195057314578,2021-01-02
33097.83,2.735552214965432,2021-01-03
32005.88,3.2991588874557656,2021-01-04
34039.05,6.352488980149904,2021-01-05
36849.94,8.257839158260877,2021-01-06
39510.49,7.219957481613255,2021-01-07
40667.07,2.9272732380691857,2021-01-08
40239.06,1.0524731680939936,2021-01-09
38173.73,5.132649718954654,2021-01-10
35455.58,7.120472639168353,2021-01-11
34035.02,4.006590782043348,2021-01-12
37393.49,9.867689221278559,2021-01-13
39134.35,4.65551624092857,2021-01-14
36756.57,6.075940957240887,2021-01-15
36000.0,2.0583258992882083,2021-01-16
35819.25,0.5020833333333333,2021-01-17
36616.95,2.2270148034925272,2021-01-18
35917.62,1.9098532237119543,2021-01-19
35496.91,1.1713192577904636,2021-01-20
30818.18,13.180668401841181,2021-01-21
32992.06,7.053888321763314,2021-01-22
32117.49,2.6508499317714507,2021-01-23
32288.83,0.5334787992461432,2021-01-24
32261.22,0.08550944707504292,2021-01-25
32504.53,0.7541872254056036,2021-01-26
30424.62,6.3988311783003775,2021-01-27
33484.87,10.058465808282909,2021-01-28
34249.64,2.283927039286689,2021-01-29
34323.0,0.21419203238340778,2021-01-30
33141.38,3.4426477871980965,2021-01-31
33532.74,1.1808802168165617,2021-02-01
35522.16,5.932768989351915,2021-02-02
37691.63,6.107370722951514,2021-02-03
36996.32,1.8447331675493943,2021-02-04
38320.0,3.57786936646672,2021-02-05
39282.1,2.5106993736951946,2021-02-06
38858.39,1.0786337797622814,2021-02-07
46416.45,19.450265438171776,2021-02-08
46505.2,0.1912037650445047,2021-02-09
44854.63,3.549216001651428,2021-02-10
47981.48,6.971075226793769,2021-02-11
47395.84,1.2205542638534839,2021-02-12
47228.48,0.3531111591228119,2021-02-13
48662.5,3.0363458658843068,2021-02-14
47942.57,1.4794348831235558,2021-02-15
49166.53,2.5529711903220855,2021-02-16
52174.28,6.1174746316243995,2021-02-17
51579.54,1.1399103159641073,2021-02-18
55988.58,8.548040560268666,2021-02-19
55936.04,0.09384056534386276,2021-02-20
57492.91,2.7833039307037155,2021-02-21
54173.65,5.773337964629032,2021-02-22
48887.93,9.756994405951973,2021-02-23
49754.0,1.7715415645538677,2021-02-24
47088.58,5.357197411263413,2021-02-25
46314.83,1.6431797263795171,2021-02-26
46109.98,0.4422989353518053,2021-02-27
45240.96,1.8846679178780905,2021-02-28
49629.33,9.699993103594624,2021-03-01
48516.35,2.2425851809806883,2021-03-02
50379.68,3.8406228003549354,2021-03-03
48360.5,4.007925417549298,2021-03-04
48739.21,0.7830977760775822,2021-03-05
48904.63,0.33939819705735536,2021-03-06
50967.3,4.217739710943535,2021-03-07
52427.8,2.8655628216523144,2021-03-08
54929.02,4.770789542952391,2021-03-09
55852.29,1.6808419301855453,2021-03-10
57772.09,3.437280727433013,2021-03-11
57271.04,0.8672873008402425,2021-03-12
61165.19,6.799509839527973,2021-03-13
59016.39,3.5131093355550815,2021-03-14
55644.37,5.713700888854769,2021-03-15
56908.34,2.2715146204368812,2021-03-16
58901.8,3.5029312048111167,2021-03-17
57648.05,2.1285427610022105,2021-03-18
58072.0,0.7354108248240783,2021-03-19
58138.39,0.11432359829177473,2021-03-20
57381.79,1.301377626728223,2021-03-21
54070.92,5.769896686736336,2021-03-22
54361.57,0.5375347783984469,2021-03-23
52287.52,3.815287159660773,2021-03-24
51326.11,1.8386987946645708,2021-03-25
55081.37,7.316471090445003,2021-03-26
55839.42,1.3762366477086456,2021-03-27
55790.92,0.0868562030193007,2021-03-28
57600.1,3.2427857436299674,2021-03-29
58760.59,2.014736085527626,2021-03-30
58782.58,0.03742304153175664,2021-03-31
58728.53,0.0919490093833971,2021-04-01
59003.6,0.4683754216221651,2021-04-02
57064.42,3.286545227748816,2021-04-03
58212.18,2.0113408670411475,2021-04-04
59125.0,1.5680910764723117,2021-04-05
58018.3,1.8717970401691282,2021-04-06
55932.83,3.5945038031104,2021-04-07
58096.6,3.8685151457560734,2021-04-08
58109.56,0.022307673770924852,2021-04-09
59766.93,2.852146875660395,2021-04-10
59979.26,0.35526335383129387,2021-04-11
59831.66,0.24608506340358074,2021-04-12
63564.48,6.238870858672482,2021-04-13
62986.09,0.909926424317491,2021-04-14
63239.19,0.40183475430846055,2021-04-15
61436.24,2.8510010959975993,2021-04-16
60032.29,2.285214720171673,2021-04-17
56280.6,6.249453419151597,2021-04-18
55694.55,1.041300199358208,2021-04-19
56503.19,1.4519194427461921,2021-04-20
53806.24,4.773093342163521,2021-04-21
51683.95,3.94431946926602,2021-04-22
51176.65,0.9815426259022301,2021-04-23
50118.94,2.066782409555919,2021-04-24
49128.43,1.9763187329979486,2021-04-25
54073.41,10.06541426216959,2021-04-26
55091.39,1.8825888731633458,2021-04-27
54901.97,0.3438286817595241,2021-04-28
53593.97,2.3824281715209854,2021-04-29
57775.27,7.801810539506581,2021-04-30
57851.91,0.132651911449322,2021-05-01
56622.66,2.1248218079575936,2021-05-02
57222.37,1.0591342759241602,2021-05-03
53236.84,6.964985896250026,2021-05-04
57509.93,8.026565814199348,2021-05-05
56447.39,1.847576583730846,2021-05-06
57381.73,1.6552403928684813,2021-05-07
58984.75,2.7936069546874878,2021-05-08
58305.24,1.1520096296076563,2021-05-09
55880.72,4.158322648187362,2021-05-10
56763.7,1.5801156463266686,2021-05-11
49386.56,12.996228223318775,2021-05-12
49694.96,0.6244613919252555,2021-05-13
49880.43,0.3732169217964984,2021-05-14
46708.89,6.358285203235018,2021-05-15
46444.75,0.5655026270159693,2021-05-16
43593.39,6.139251476216366,2021-05-17
42877.75,1.6416250261794263,2021-05-18
36780.43,14.220242433429926,2021-05-19
40640.9,10.495989307357204,2021-05-20
37335.16,8.1340226225305,2021-05-21
37500.54,0.442960469434167,2021-05-22
34706.79,7.44989272154481,2021-05-23
38839.86,11.90853432426335,2021-05-24
38397.72,1.13836661615155,2021-05-25
39309.56,2.3747243325905716,2021-05-26
38503.47,2.0506207650250894,2021-05-27
35692.46,7.300666667186105,2021-05-28
34632.08,2.970879563919095,2021-05-29
35677.72,3.0192815447411743,2021-05-30
37341.41,4.6631062747283245,2021-05-31
36693.3,1.7356334428721372,2021-06-01
37589.36,2.4420262009685625,2021-06-02
39219.88,4.337716843276919,2021-06-03
36887.32,5.947391985901023,2021-06-04
35532.14,3.673836971620601,2021-06-05
35808.85,0.7787597369592688,2021-06-06
33582.62,6.216982673277684,2021-06-07
33411.69,0.5089835158781544,2021-06-08
37400.0,11.936869999691718,2021-06-09
36707.54,1.8514973262032064,2021-06-10
37341.11,1.7259941690453777,2021-06-11
35542.76,4.816005737376309,2021-06-12
39013.76,9.765701931982772,2021-06-13
40532.79,3.8935749848258636,2021-06-14
40171.47,0.8914264229035299,2021-06-15
38353.99,4.524305433682171,2021-06-16
